X1	X2	year_date	letter_id	folio_or_catalogue
4258	2117	1706	L17599	F144
4089	2117	1706	L17600	F325
4322	2629	1706	L17601	F237
3152	4438	1706	L17602	F246
4296	4089	1706	L17603	F332
2117	4089	1706	L17604	F310
2117	4110	1706	L17605	F173
2583	2105	1706	L17606	F187
3652	4089	1706	L17607	F313
2117	8729	1706	L17608	F163
4295	4047	1706	L17609	F244
4069	3152	1706	L17610	F216
4315	4089	1706	L17611	F308
3367	3652	1706	L17612	F332
4089	2117	1706	L17613	F325
2920	3152	1706	L17614	F246
2920	3152	1706	L17615	NA
4069	3152	1706	L17616	F216
2576	2117	1706	L17617	F151
2117	2636	1706	L17618	F171
2745	2629	1706	L17619	F81
3089	2117	1706	L17620	F136
2117	3509	1706	L17621	F157
4323	2629	1706	L17622	F272
4296	4089	1706	L17623	F318
4110	2117	1706	L17624	F117
4324	8594	1706	L17625	F2
4089	2117	1706	L17626	F325
4325	4089	1706	L17627	F300
3135	3367	1706	L17628	F139
4326	2117	1706	L17629	F118
4305	4047	1706	L17630	F244
4327	2105	1706	L17631	F191
4325	4089	1706	L17632	F300
2539	8730	1706	L17633	F228
4328	3152	1706	L17634	F225
4329	2629	1706	L17635	F277
2117	4135	1706	L17636	F163
2117	4089	1706	L17637	F310
4330	4089	1706	L17638	F326
4288	2629	1706	L17639	F176
2920	3152	1706	L17640	F246
3542	4089	1706	L17641	F337
2906	2105	1706	L17642	F331
2105	4327	1706	L17643	F191
3742	8731	1706	L17644	F237
4089	2117	1706	L17645	F325
4315	4089	1706	L17646	F313
4331	4089	1706	L17647	F338
4306	2105	1706	L17648	F331
4323	2629	1706	L17649	F272
4332	2117	1706	L17650	F141
4135	2117	1706	L17651	F144
2117	4089	1706	L17652	F310
4200	3152	1706	L17653	F210
4333	4047	1706	L17654	F244
4295	4047	1706	L17655	F244
4252	4089	1706	L17656	F308
4171	2280	1706	L17657	F319
4334	4089	1706	L17658	F333
4296	4089	1706	L17659	F318
2105	4089	1706	L17660	F315
3542	4258	1706	L17661	F228
3821	3152	1706	L17662	F216
4335	8439	1706	L17663	F2
4335	8439	1706	L17664	F2
4089	2117	1706	L17665	F325
4330	4089	1706	L17666	F326
2539	3940	1706	L17667	F228
2117	4129	1706	L17668	F202
2539	3940	1706	L17669	F228
2117	4089	1706	L17670	F310
3171	4047	1706	L17671	F244
2906	2105	1706	L17672	F331
3652	4089	1706	L17673	F313
2117	2636	1706	L17674	F171
4252	4089	1706	L17675	F308
2920	3152	1706	L17676	NA
2920	3152	1706	L17677	F246
3558	2629	1706	L17678	F298
4089	2117	1706	L17679	F325
4336	4154	1706	L17680	F2
2636	2117	1706	L17681	F172
3859	2280	1706	L17682	F319
4089	3750	1706	L17683	F335
4337	4443	1706	L17684	F7
2117	3830	1706	L17685	F157
3542	4258	1706	L17686	F228
4252	4089	1706	L17687	F308
4296	4089	1706	L17688	F318
3940	2117	1706	L17689	F144
2117	4089	1706	L17690	F310
4089	3750	1706	L17691	F335
2539	3652	1706	L17692	F313
4338	3367	1706	L17693	NA
4339	4215	1706	L17694	F289
4305	4047	1706	L17695	F244
4047	4305	1706	L17696	F306
4171	2280	1706	L17697	F319
4325	4089	1706	L17698	F300
3429	8732	1706	L17699	F1
3558	2629	1706	L17700	F298
4296	4089	1706	L17701	F318
4089	2117	1706	L17702	F325
4173	3152	1706	L17703	F225
4340	4478	1706	L17704	F239
2117	2636	1706	L17705	F171
2117	4089	1706	L17706	F310
4315	4089	1706	L17707	F313
3859	2280	1706	L17708	F319
4338	3367	1706	L17709	NA
3346	2117	1706	L17710	F141
2117	8733	1706	L17711	F163
2105	4089	1706	L17712	F315
2583	2105	1706	L17713	F187
4341	4154	1706	L17714	F2
2910	2939	1706	L17715	F274
4089	2117	1706	L17716	F325
2714	2117	1706	L17717	F118
4296	4089	1706	L17718	F318
4342	2911	1706	L17719	F187
4226	4089	1706	L17720	F324
4089	4296	1706	L17721	F339
4312	4089	1706	L17722	F328
3652	4089	1706	L17723	F313
3652	4089	1706	L17724	NA
2117	4089	1706	L17725	F310
3799	2280	1706	L17726	F319
4343	4047	1706	L17727	F340
4089	4519	1706	L17728	F341
4344	3152	1706	L17729	F225
4344	3152	1706	L17730	F225
4089	3750	1706	L17731	F335
4231	2117	1706	L17732	F144
4089	2117	1706	L17733	F325
4345	4089	1706	L17734	NA
3652	4089	1706	L17735	F313
2875	8373	1706	L17736	F2
4346	4252	1706	L17737	F311
4089	3750	1706	L17738	F335
3171	4047	1706	L17739	F244
4089	3750	1706	L17740	NA
2117	4089	1706	L17741	F310
3799	2280	1706	L17742	F319
2117	3152	1706	L17743	F171
2117	4347	1706	L17744	F171
4347	2117	1706	L17745	F172
2117	3152	1706	L17746	F225
3750	4252	1706	L17747	F308
3652	4089	1706	L17748	NA
4089	2117	1706	L17749	F325
3367	4089	1706	L17750	F330
2539	2629	1706	L17751	F238
2117	8734	1706	L17752	F195
2117	4089	1706	L17753	F310
2105	4089	1706	L17754	F315
4348	4154	1706	L17755	F2
2117	4110	1706	L17756	F173
4089	2117	1706	L17757	F325
2117	4089	1706	L17758	F310
3678	2629	1706	L17759	F288
4349	3821	1706	L17760	F39
2117	4110	1706	L17761	F173
2117	4089	1706	L17762	F310
2117	2636	1706	L17763	F171
2117	4347	1706	L17764	F171
4089	2117	1706	L17765	F325
4089	3367	1706	L17766	F342
4350	2117	1706	L17767	F136
4173	3152	1706	L17768	F225
2636	2117	1706	L17769	F172
4315	4089	1706	L17770	F313
3367	3652	1706	L17771	NA
4351	4154	1706	L17772	F1
2117	4089	1706	L17773	F310
3570	2247	1706	L17774	F213
2117	2636	1706	L17775	F171
4089	2117	1706	L17776	F325
2117	4089	1706	L17777	F310
4296	4089	1706	L17778	F318
2105	4089	1706	L17779	F315
4218	4089	1706	L17780	F324
2636	2117	1706	L17781	F172
4089	3367	1706	L17782	F139
4089	2117	1706	L17783	F325
2117	4089	1706	L17784	F310
3191	4089	1706	L17785	F323
2105	4089	1706	L17786	F315
4296	4089	1706	L17787	F318
4110	2117	1706	L17788	F117
2117	2636	1706	L17789	F171
4296	4089	1706	L17790	F318
3367	4089	1706	L17791	NA
4089	2117	1706	L17792	F325
4352	4089	1706	L17793	F308
2117	4110	1706	L17794	F173
2117	4089	1706	L17795	F310
3750	4089	1706	L17796	F308
3337	2629	1706	L17797	F265
4296	4089	1706	L17798	F318
4353	4089	1706	L17799	F337
4089	2117	1706	L17800	F325
4089	3750	1706	L17801	F335
4110	2117	1706	L17802	F117
4353	4089	1706	L17803	F337
2105	4089	1706	L17804	F315
3152	2629	1706	L17805	F123
4353	4089	1706	L17806	F337
2105	4089	1706	L17807	F315
4354	4089	1706	L17808	F324
4089	3367	1706	L17809	F342
4354	4089	1706	L17810	F324
2105	4089	1706	L17811	NA
4089	3750	1706	L17812	F335
2117	4089	1706	L17813	F343
4315	4089	1706	L17814	F313
4089	2117	1706	L17815	F325
2117	4089	1706	L17816	F343
2117	3859	1706	L17817	F163
2256	1886	1706	L17818	F38
3598	2117	1706	L17819	F118
4355	8735	1706	L17820	F61
4356	8736	1706	L17821	F1
2117	4110	1706	L17822	F173
2117	4089	1706	L17823	F310
4357	2117	1706	L17824	F136
4353	4089	1706	L17825	F337
2970	8737	1706	L17826	F274
4296	4089	1706	L17827	F318
1886	3505	1706	L17828	F38
1886	4533	1706	L17829	F38
2117	8709	1706	L17830	F157
3750	4089	1706	L17831	F308
2117	3346	1706	L17832	F171
4089	2117	1706	L17833	F325
4110	2117	1706	L17834	F118
4323	2629	1706	L17835	F272
4089	3750	1706	L17836	F335
4338	3367	1706	L17837	NA
4358	3152	1706	L17838	F216
2117	4361	1706	L17839	F163
4359	4639	1706	L17840	F2
3152	2117	1706	L17841	F197
4211	3152	1706	L17842	F210
4211	3152	1706	L17843	F210
4360	3152	1706	L17844	F210
4110	2117	1706	L17845	F117
3367	3652	1706	L17846	NA
2117	4089	1706	L17847	F310
4361	2117	1706	L17848	F144
4069	3152	1706	L17849	F216
4089	2117	1706	L17850	F334
2117	4089	1707	L17851	F310
4272	3152	1707	L17852	F210
4362	8738	1707	L17853	F228
3031	2911	1707	L17854	F187
4089	2117	1707	L17855	F325
2117	4110	1707	L17856	F173
3945	3152	1707	L17857	F225
4135	2117	1707	L17858	F144
2017	2117	1707	L17859	F197
4218	4089	1707	L17860	F324
4363	8739	1707	L17861	F61
4089	2117	1707	L17862	F325
4364	5451	1707	L17863	F344
4365	8740	1707	L17864	F211
2017	2117	1707	L17865	F197
4089	3367	1707	L17866	F342
4089	3367	1707	L17867	F342
4315	4089	1707	L17868	F313
3954	2629	1707	L17869	F262
4296	4089	1707	L17870	NA
2117	3652	1707	L17871	F202
2117	4089	1707	L17872	F310
2117	4110	1707	L17873	F173
3367	4089	1707	L17874	F330
3281	3152	1707	L17875	F246
4089	2117	1707	L17876	F325
1886	2629	1707	L17877	F235
4353	4089	1707	L17878	F337
3630	2629	1707	L17879	F277
2117	4089	1707	L17880	F310
3940	2117	1707	L17881	F144
3558	2629	1707	L17882	F298
3367	3652	1707	L17883	NA
3678	2629	1707	L17884	F288
4089	2117	1707	L17885	F325
3542	4089	1707	L17886	F337
3367	4089	1707	L17887	F332
3367	3652	1707	L17888	NA
2117	3830	1707	L17889	F157
2117	4089	1707	L17890	F310
3629	2629	1707	L17891	F230
4366	3152	1707	L17892	F216
3958	3152	1707	L17893	F210
2629	3629	1707	L17894	F2
4279	2629	1707	L17895	F293
4089	2117	1707	L17896	F325
3959	3152	1707	L17897	F210
3735	2629	1707	L17898	F292
3735	2629	1707	L17899	F292
3867	3152	1707	L17900	F225
4089	3750	1707	L17901	F335
3735	2629	1707	L17902	F292
2117	3940	1707	L17903	F163
4199	3152	1707	L17904	F246
3678	2629	1707	L17905	F288
4296	4089	1707	L17906	F318
2117	4110	1707	L17907	F173
4130	2629	1707	L17908	F255
4089	2117	1707	L17909	F325
3091	2629	1707	L17910	F75
3735	2629	1707	L17911	F292
3735	2629	1707	L17912	F292
1886	2629	1707	L17913	F235
2117	4089	1707	L17914	F343
2539	4089	1707	L17915	F313
4203	2629	1707	L17916	F176
4334	4089	1707	L17917	F333
4357	2117	1707	L17918	F136
2117	3652	1707	L17919	F202
2708	2629	1707	L17920	F293
4315	4089	1707	L17921	F313
4089	2117	1707	L17922	F325
3652	2117	1707	L17923	F141
4218	4089	1707	L17924	F324
3652	2117	1707	L17925	F141
4203	2629	1707	L17926	F176
4323	2629	1707	L17927	F272
2539	4089	1707	L17928	F313
3651	2629	1707	L17929	F176
3819	2629	1707	L17930	F276
2117	4089	1707	L17931	F343
3651	2629	1707	L17932	F176
4203	2629	1707	L17933	F176
3022	2629	1707	L17934	F198
3456	2629	1707	L17935	F256
3367	4089	1707	L17936	F332
4279	2629	1707	L17937	F293
3598	2117	1707	L17938	F118
3629	2629	1707	L17939	F230
4089	2117	1707	L17940	F325
3436	2629	1707	L17941	F64
4089	2117	1707	L17942	F325
3513	2629	1707	L17943	F237
4101	2629	1707	L17944	F7
2117	3652	1707	L17945	F202
2117	4089	1707	L17946	F343
2793	2629	1707	L17947	F256
4089	3367	1707	L17948	F139
3091	2629	1707	L17949	F75
3735	2629	1707	L17950	F292
4187	2117	1707	L17951	F136
3762	2629	1707	L17952	F262
3859	2280	1707	L17953	F319
4089	3750	1707	L17954	F335
4367	2629	1707	L17955	F237
4089	3750	1707	L17956	F335
2105	4089	1707	L17957	F315
3859	2629	1707	L17958	F277
4368	4089	1707	L17959	F318
4089	2117	1707	L17960	F325
4369	4089	1707	L17961	F318
2117	4110	1707	L17962	F173
4203	2629	1707	L17963	F176
4279	2629	1707	L17964	F293
3651	2629	1707	L17965	F176
3367	4089	1707	L17966	F332
2904	2117	1707	L17967	F118
4296	4089	1707	L17968	F318
2117	4089	1707	L17969	F343
4370	2629	1707	L17970	F81
2117	3652	1707	L17971	F202
4089	2117	1707	L17972	F325
2157	2629	1707	L17973	F237
3622	2629	1707	L17974	F277
4187	2117	1707	L17975	F136
4187	2117	1707	L17976	F136
3408	4089	1707	L17977	F326
2117	4089	1707	L17978	F343
3531	2629	1707	L17979	F64
4155	2629	1707	L17980	F276
4089	2117	1707	L17981	F325
3651	2629	1707	L17982	F176
3456	2629	1707	L17983	F256
2117	2636	1707	L17984	F171
3651	2629	1707	L17985	F176
3768	2629	1707	L17986	F283
2117	4089	1707	L17987	F343
2539	3152	1707	L17988	F216
2636	2117	1707	L17989	F172
4136	2629	1707	L17990	F263
2910	2939	1707	L17991	F274
2247	2629	1707	L17992	F64
4371	2629	1707	L17993	F64
2105	4089	1707	L17994	F315
4372	2629	1707	L17995	F81
4136	2117	1707	L17996	F136
4373	4089	1707	L17997	F332
4089	2117	1707	L17998	F325
3859	2280	1707	L17999	F319
4089	2117	1707	L18000	F325
4323	2629	1707	L18001	F272
3693	2629	1707	L18002	F260
3468	2629	1707	L18003	F193
2117	4089	1707	L18004	F343
4089	3750	1707	L18005	F335
2539	3152	1707	L18006	F216
2539	3152	1707	L18007	NA
2539	2629	1707	L18008	F238
4353	4089	1707	L18009	F337
3091	2629	1707	L18010	F75
2117	2638	1707	L18011	F171
4374	4089	1707	L18012	F311
4089	2117	1707	L18013	F325
2117	3346	1707	L18014	F171
3630	2629	1707	L18015	F277
3558	3152	1707	L18016	NA
3542	4089	1707	L18017	F332
3558	3152	1707	L18018	F216
3775	2117	1707	L18019	F141
3775	2117	1707	L18020	F141
3897	4806	1707	L18021	F345
4049	3152	1707	L18022	F225
4367	2629	1707	L18023	F237
2256	2629	1707	L18024	F235
4371	2629	1707	L18025	F64
2017	2117	1707	L18026	F197
4089	2117	1707	L18027	F325
2117	4089	1707	L18028	F343
2117	3775	1707	L18029	F162
2117	2636	1707	L18030	F171
3651	2629	1707	L18031	F176
4375	4089	1707	L18032	F338
2636	2629	1707	L18033	F283
4376	2117	1707	L18034	F144
4250	2629	1707	L18035	F256
3651	2629	1707	L18036	F176
2117	4089	1707	L18037	F343
3630	2629	1707	L18038	F277
4377	2629	1707	L18039	F237
4250	2629	1707	L18040	F256
4089	2117	1707	L18041	F325
2636	2117	1707	L18042	F172
3678	2629	1707	L18043	F288
4089	4315	1707	L18044	F339
3867	3152	1707	L18045	F225
4069	3152	1707	L18046	F216
3629	2629	1707	L18047	F230
3152	2117	1707	L18048	F197
2539	2629	1707	L18049	F238
4089	2117	1707	L18050	F325
3152	2280	1707	L18051	F319
2117	4089	1707	L18052	F343
4101	2629	1707	L18053	F7
3346	2117	1707	L18054	F141
3346	2117	1707	L18055	F141
2708	2629	1707	L18056	F293
4155	2629	1707	L18057	F276
4279	2629	1707	L18058	F293
2117	2636	1707	L18059	F171
2117	3346	1707	L18060	F171
4089	2117	1707	L18061	F325
3652	2117	1707	L18062	F141
3180	3152	1707	L18063	F246
2708	2629	1707	L18064	F293
3775	2117	1707	L18065	F141
2848	2247	1707	L18066	F226
3775	2117	1707	L18067	F141
4191	2247	1707	L18068	F226
4089	3367	1707	L18069	F139
4101	2629	1707	L18070	F7
3630	2629	1707	L18071	F277
2906	2105	1707	L18072	F331
2117	3652	1707	L18073	F202
2117	3652	1707	L18074	F202
2117	4089	1707	L18075	F343
4372	2629	1707	L18076	F81
4378	8741	1707	L18077	F239
3367	4089	1707	L18078	F330
4049	3152	1707	L18079	F225
2117	3775	1707	L18080	F162
4049	3152	1707	L18081	F225
4211	3152	1707	L18082	F210
2904	2117	1707	L18083	F118
4375	4089	1707	L18084	F338
4089	2117	1707	L18085	F325
3735	2629	1707	L18086	F292
2629	3367	1707	L18087	F308
2117	4187	1707	L18088	F157
2539	2629	1707	L18089	F238
2636	2117	1707	L18090	F172
3463	2629	1707	L18091	F272
4379	4047	1707	L18092	F244
2117	4089	1707	L18093	F343
3091	2629	1707	L18094	F75
4372	2629	1707	L18095	F81
3152	8742	1707	L18096	F246
4136	2117	1707	L18097	F136
3597	2939	1707	L18098	F274
2256	2629	1707	L18099	F235
2117	3775	1707	L18100	F162
2117	4258	1707	L18101	F163
3204	2629	1707	L18102	F198
4089	2117	1707	L18103	F325
3799	2280	1707	L18104	F319
2539	4089	1707	L18105	F313
3897	4806	1707	L18106	F345
2506	2629	1707	L18107	F64
2117	2636	1707	L18108	F171
4334	4089	1707	L18109	F315
3652	4089	1707	L18110	F313
2105	4089	1707	L18111	F315
4247	2939	1707	L18112	F274
3505	4047	1707	L18113	F346
2117	4089	1707	L18114	F343
3775	2117	1707	L18115	F141
3775	2117	1707	L18116	F141
2539	4089	1707	L18117	F313
2117	4089	1707	L18118	F343
4323	2629	1707	L18119	F272
2910	2939	1707	L18120	F274
4089	2117	1707	L18121	F325
4089	2117	1707	L18122	F325
2117	4089	1707	L18123	F343
3598	2117	1707	L18124	F118
4089	2117	1707	L18125	F325
3152	4255	1707	L18126	F246
4101	2629	1707	L18127	F7
2629	4089	1707	L18128	F308
3799	2280	1707	L18129	F319
2881	2629	1707	L18130	F237
3742	4089	1707	L18131	F318
2539	2939	1707	L18132	F274
4136	2117	1707	L18133	F136
3138	8373	1707	L18134	F1
3652	2117	1707	L18135	F141
2117	4089	1707	L18136	F343
2539	2629	1707	L18137	F238
2105	4089	1707	L18138	F315
3152	2280	1707	L18139	F319
4368	4089	1707	L18140	F318
4089	2117	1707	L18141	F309
3958	3152	1707	L18142	F210
2117	4376	1707	L18143	F163
2636	2117	1707	L18144	F172
2906	2105	1707	L18145	F331
3542	2280	1707	L18146	F319
3504	4089	1707	L18147	F326
3897	4806	1707	L18148	F345
4380	2629	1707	L18149	F237
4101	2629	1707	L18150	F7
2117	4089	1707	L18151	F343
4381	4215	1707	L18152	F289
2539	2629	1707	L18153	F238
4049	3152	1707	L18154	F225
2247	2629	1707	L18155	F64
3735	2629	1707	L18156	F292
2539	3152	1707	L18157	F216
3531	8743	1707	L18158	F199
4089	2117	1707	L18159	F309
2580	8743	1707	L18158	F199
3699	8743	1707	L18158	F199
2539	4089	1707	L18160	F313
4047	8744	1707	L18161	F306
2636	3152	1707	L18162	F246
4382	2105	1707	L18163	F187
2117	4089	1707	L18164	F343
3652	2117	1707	L18165	F141
3542	4089	1707	L18166	F337
3542	3652	1707	L18167	F337
3570	2247	1707	L18168	F213
4375	4089	1707	L18169	F338
3570	2247	1707	L18170	F213
2539	2629	1707	L18171	F238
4323	2629	1707	L18172	F272
4089	2117	1707	L18173	F309
3960	3152	1707	L18174	F246
4383	2629	1707	L18175	F7
2539	2629	1707	L18176	F238
2117	4089	1707	L18177	F343
3091	2629	1707	L18178	F75
3542	2280	1707	L18179	F319
4307	2629	1707	L18180	F176
2117	2636	1707	L18181	F171
4227	2629	1707	L18182	F294
3089	4433	1707	L18183	F228
3735	2629	1707	L18184	F292
4101	2629	1707	L18185	F7
4315	4089	1707	L18186	F313
4242	3152	1707	L18187	F225
4089	2117	1707	L18188	F309
3367	3652	1707	L18189	F330
3456	2629	1707	L18190	F256
1886	2629	1707	L18191	F235
4384	8745	1707	L18192	F2
4372	2629	1707	L18193	F81
4385	4387	1707	L18194	F281
4386	4533	1707	L18195	F38
2117	4089	1707	L18196	F343
2539	2629	1707	L18197	F238
2904	2117	1707	L18198	F118
4387	4385	1707	L18199	F281
4388	2117	1707	L18200	F141
3629	2629	1707	L18201	F230
4089	2117	1707	L18202	F309
2117	3830	1707	L18203	F157
2539	2939	1707	L18204	F274
3204	2629	1707	L18205	F198
3504	4089	1707	L18206	F326
4288	2629	1707	L18207	F176
2117	4089	1707	L18208	F343
4389	2629	1707	L18209	F283
4089	3750	1707	L18210	F335
4296	4089	1707	L18211	F318
3093	2629	1707	L18212	F283
4390	2629	1707	L18213	F7
4089	3367	1707	L18214	F342
4173	3152	1707	L18215	F225
4089	2117	1707	L18216	F309
3598	2117	1707	L18217	F118
3204	2629	1707	L18218	F198
4391	2629	1707	L18219	F7
1886	2629	1707	L18220	F235
4392	3152	1707	L18221	F225
4393	2629	1707	L18222	F7
4218	4089	1707	L18223	F324
4323	2629	1707	L18224	F272
3573	2629	1707	L18225	F7
4394	4623	1707	L18226	F347
4372	2629	1707	L18227	F81
2117	4089	1707	L18228	F343
2117	3346	1707	L18229	F171
4275	2629	1707	L18230	F10
3091	2629	1707	L18231	F75
2117	2636	1707	L18232	F171
4395	8746	1707	L18233	F348
3959	4089	1707	L18234	F349
4089	2117	1707	L18235	F309
4383	2629	1707	L18236	F7
4396	2117	1707	L18237	F144
3152	2280	1707	L18238	F319
2105	4089	1707	L18239	F315
4173	3152	1707	L18240	F225
4323	2629	1707	L18241	F272
3531	2629	1707	L18242	F64
3367	4089	1707	L18243	F330
3504	4089	1707	L18244	F326
4372	2629	1707	L18245	F81
2636	2117	1707	L18246	F172
3735	2629	1707	L18247	F292
4315	4089	1707	L18248	F313
2117	4089	1707	L18249	F343
3735	2629	1707	L18250	F292
1886	2629	1707	L18251	F235
4158	3152	1707	L18252	F225
3735	2629	1707	L18253	F292
4155	2629	1707	L18254	F276
2117	3346	1707	L18255	F171
4275	2629	1707	L18256	F10
3367	4089	1707	L18257	F330
3651	3954	1707	L18258	F313
4089	2117	1707	L18259	F309
2117	7589	1707	L18260	F157
4383	2629	1707	L18261	F7
3959	4089	1707	L18262	F349
3909	3152	1707	L18263	F225
3346	2117	1707	L18264	F141
3346	2117	1707	L18265	F141
4315	4089	1707	L18266	F313
4187	2117	1707	L18267	F136
3652	3367	1707	L18268	F342
4258	8747	1707	L18269	F144
3936	3152	1707	L18270	F216
3954	2629	1707	L18271	F262
4315	4089	1707	L18272	F313
4384	8748	1707	L18273	F2
3337	2629	1707	L18274	F265
1886	2629	1708	L18275	F235
2117	4388	1708	L18276	F162
3735	2629	1708	L18277	F292
3735	2629	1708	L18278	F292
3204	2629	1708	L18279	F198
2117	4089	1708	L18280	F343
2117	4396	1708	L18281	F163
4397	8749	1708	L18282	F272
3735	2629	1708	L18283	F292
3367	4089	1708	L18284	F330
3367	4089	1708	L18285	F330
3651	2629	1708	L18286	F176
4398	2629	1708	L18287	F264
2017	2117	1708	L18288	F197
3177	3152	1708	L18289	F225
3598	2117	1708	L18290	F118
4089	2117	1708	L18291	F309
2117	3775	1708	L18292	F162
2105	4089	1708	L18293	F315
4399	4089	1708	L18294	F318
2017	2117	1708	L18295	F197
3629	2629	1708	L18296	F230
3542	4089	1708	L18297	F337
3542	3446	1708	L18298	F337
2117	4089	1708	L18299	F343
3859	2280	1708	L18300	F319
3367	4089	1708	L18301	F330
3958	3152	1708	L18302	F210
4400	3367	1708	L18303	F139
4392	3152	1708	L18304	F225
4401	3152	1708	L18305	F246
3735	2629	1708	L18306	F292
4089	2117	1708	L18307	F309
4275	2629	1708	L18308	F10
3542	3152	1708	L18309	F225
2117	2636	1708	L18310	F171
3959	4089	1708	L18311	F349
2117	4089	1708	L18312	F343
4398	2629	1708	L18313	F264
3089	2117	1708	L18314	F136
4275	2629	1708	L18315	F10
3089	2117	1708	L18316	F136
3089	2117	1708	L18317	F136
4368	4089	1708	L18318	F318
3504	4089	1708	L18319	F326
4089	2117	1708	L18320	F309
4402	2629	1708	L18321	F255
2636	2117	1708	L18322	F172
4372	2629	1708	L18323	F81
4399	4089	1708	L18324	F318
2117	4089	1708	L18325	F343
3630	4089	1708	L18326	F324
4218	4089	1708	L18327	F324
3936	2629	1708	L18328	F196
3542	3652	1708	L18329	F337
3958	3152	1708	L18330	F210
4089	2117	1708	L18331	F309
4089	3630	1708	L18332	F341
4403	3152	1708	L18333	F216
4404	4687	1708	L18334	F224
4404	4687	1708	L18335	F350
2636	2629	1708	L18336	F283
4089	3367	1708	L18337	F342
2117	4089	1708	L18338	F343
4372	2629	1708	L18339	F81
2105	4089	1708	L18340	F315
4405	3152	1708	L18341	F246
4406	2247	1708	L18342	F206
4365	4806	1708	L18343	F345
3959	4089	1708	L18344	F349
4173	3152	1708	L18345	F225
4352	4089	1708	L18346	F308
4089	2117	1708	L18347	F309
3504	4089	1708	L18348	F326
2708	2629	1708	L18349	F293
4407	3152	1708	L18350	F225
3936	3152	1708	L18351	F216
4108	2939	1708	L18352	F274
4398	2629	1708	L18353	F264
3598	2117	1708	L18354	F118
3367	4089	1708	L18355	F330
4365	8740	1708	L18356	F211
2117	4089	1708	L18357	F343
4408	2105	1708	L18358	F331
3387	2939	1708	L18359	F72
4409	4089	1708	L18360	F338
3897	4806	1708	L18361	F345
2117	2636	1708	L18362	F171
4089	2117	1708	L18363	F309
4323	2629	1708	L18364	F272
4410	8750	1708	L18365	F246
2117	4089	1708	L18366	F343
4411	3652	1708	L18367	F313
4409	4089	1708	L18368	F338
4365	4806	1708	L18369	F345
3504	4089	1708	L18370	F326
4409	4089	1708	L18371	F338
4412	4089	1708	L18372	F323
3529	4047	1708	L18373	F244
4372	2629	1708	L18374	F81
4089	2117	1708	L18375	F309
2105	4089	1708	L18376	F315
4394	4623	1708	L18377	F347
3735	2629	1708	L18378	F292
2117	4089	1708	L18379	F343
3487	3152	1708	L18380	F216
4101	2629	1708	L18381	F7
3735	2629	1708	L18382	F292
3940	2117	1708	L18383	F144
4279	2629	1708	L18384	F293
4006	2629	1708	L18385	F7
3367	4089	1708	L18386	F330
2539	2629	1708	L18387	F238
4089	2117	1708	L18388	F309
4365	8740	1708	L18389	F211
3867	3152	1708	L18390	F225
4089	3750	1708	L18391	F335
3735	2629	1708	L18392	F292
4189	2117	1708	L18393	F141
4189	2117	1708	L18394	F141
4389	2629	1708	L18395	F283
4329	3152	1708	L18396	F225
3401	3152	1708	L18397	F246
4173	3152	1708	L18398	F225
2117	3346	1708	L18399	F171
2117	3940	1708	L18400	F163
2117	4089	1708	L18401	F343
4279	3651	1708	L18402	F293
4323	2629	1708	L18403	F272
2539	2117	1708	L18404	F141
4375	4089	1708	L18405	F338
4413	3152	1708	L18406	F225
4089	2117	1708	L18407	F309
3629	2629	1708	L18408	F230
2105	4089	1708	L18409	F315
4211	3152	1708	L18410	F210
4047	2580	1708	L18411	F306
2117	4089	1708	L18412	F343
3799	2280	1708	L18413	F319
4101	2629	1708	L18414	F7
3367	4089	1708	L18415	F330
4375	4089	1708	L18416	F338
4211	3152	1708	L18417	F210
4089	3367	1708	L18418	F342
3651	2629	1708	L18419	F176
4414	2117	1708	L18420	F118
4409	4089	1708	L18421	F338
4288	2629	1708	L18422	F176
2117	3897	1708	L18423	F163
2539	2629	1708	L18424	F238
4415	8751	1708	L18425	F2
3346	2117	1708	L18426	F141
2105	4089	1708	L18427	F315
4089	2117	1708	L18428	F309
3346	2117	1708	L18429	F141
4416	3699	1708	L18430	F39
3735	2629	1708	L18431	F292
3897	2117	1708	L18432	F153
3735	2629	1708	L18433	F292
3630	2629	1708	L18434	F277
4136	2629	1708	L18435	F263
4101	2629	1708	L18436	F7
4409	4089	1708	L18437	F338
2117	4089	1708	L18438	F343
4089	3367	1708	L18439	F342
4089	3750	1708	L18440	F335
4089	2117	1708	L18441	F309
3897	4806	1708	L18442	F345
3367	4089	1708	L18443	F330
2117	4089	1708	L18444	F343
4166	3152	1708	L18445	F246
3764	2629	1708	L18446	F198
4375	4089	1708	L18447	F338
4089	3367	1708	L18448	F342
2638	4478	1708	L18449	F239
3735	2629	1708	L18450	F292
2117	4089	1708	L18451	F343
2531	2629	1708	L18452	F176
3629	2629	1708	L18453	F230
4089	2117	1708	L18454	F309
4049	3152	1708	L18455	F225
4279	2629	1708	L18456	F293
4089	3750	1708	L18457	F335
4089	3367	1708	L18458	F342
4417	3152	1708	L18459	F225
4279	2629	1708	L18460	F293
4312	4089	1708	L18461	F328
4368	4089	1708	L18462	F318
4405	4089	1708	L18463	F323
2636	2629	1708	L18464	F283
2117	2638	1708	L18465	F171
3531	2629	1708	L18466	F64
2117	3652	1708	L18467	F202
4418	8752	1708	L18468	F2
2117	4089	1708	L18469	F343
