X1	X2	year_date	letter_id	folio_or_catalogue
3237	2718	1647	L38305	F65
2230	1957	1647	L38306	F41
2738	11461	1647	L38307	F53
4239	1957	1647	L38308	F41
4423	4794	1647	L38309	F50
2718	2792	1647	L38310	F65
3555	4661	1647	L38311	F74
4387	2229	1647	L38312	F57
3655	3149	1647	L38313	F68
4928	1957	1647	L38314	F41
4019	2566	1647	L38315	F15
4929	4930	1647	L38316	F15
4332	2718	1647	L38317	F65
3826	1470	1647	L38318	F32
3237	2718	1647	L38319	F65
4878	2198	1647	L38320	F50
4930	2566	1647	L38321	F15
4382	2718	1647	L38322	F65
4931	1957	1647	L38323	F41
3646	3655	1647	L38324	F68
3300	1957	1647	L38325	F41
3646	3655	1647	L38326	F68
2792	2718	1647	L38327	F65
4192	2198	1647	L38328	F50
4729	1957	1647	L38329	F41
2711	1470	1647	L38330	F32
2229	4832	1647	L38331	F57
4932	2066	1647	L38332	F15
2229	4387	1647	L38333	F57
3692	2066	1647	L38332	F15
2612	1957	1647	L38334	F41
3047	2566	1647	L38335	F15
4406	2181	1647	L38336	F45
3899	2181	1647	L38337	F45
2718	2792	1647	L38338	F65
2477	4026	1647	L38339	F60
2229	11351	1647	L38340	F57
3115	1957	1647	L38341	F41
4933	1957	1647	L38342	F41
2768	4248	1647	L38343	F61
2506	11462	1647	L38344	F53
3393	2718	1647	L38345	F65
2792	2718	1647	L38346	F65
3652	2718	1647	L38347	F65
3237	2718	1647	L38348	F65
3652	2718	1647	L38349	F65
4934	1580	1647	L38350	F35
3237	2718	1647	L38351	F65
3298	1957	1647	L38352	F41
2718	2792	1647	L38353	F65
2341	2506	1647	L38354	F50
2341	11450	1647	L38355	F56
2341	2494	1647	L38356	F56
4935	2132	1647	L38357	F47
4936	2132	1647	L38357	F47
4894	2768	1647	L38358	F61
4937	2132	1647	L38357	F47
3522	2506	1647	L38359	F53
4457	2181	1647	L38360	F45
3237	2718	1647	L38361	F65
3021	2066	1647	L38362	F15
3431	1470	1647	L38363	F32
2341	4876	1647	L38364	F56
2792	2718	1647	L38365	F65
4575	2506	1647	L38366	F53
3655	3149	1647	L38367	F68
4575	2506	1647	L38368	F53
4641	1957	1647	L38369	F41
2341	4867	1647	L38370	F56
3340	3655	1647	L38371	F68
4135	2718	1647	L38372	F65
2718	2792	1647	L38373	F65
4938	2566	1647	L38374	F15
4878	2198	1647	L38375	F50
3804	2718	1647	L38376	F65
4831	1957	1647	L38377	F74
3237	2718	1647	L38378	F65
2792	2718	1647	L38379	F65
2497	1957	1647	L38380	F41
2607	1580	1647	L38381	F35
4833	1470	1647	L38382	F32
4158	2718	1647	L38383	F65
4425	2718	1647	L38384	F65
4575	2506	1647	L38385	F53
1920	1470	1647	L38386	F32
2718	2792	1647	L38387	F65
4122	4592	1647	L38388	F50
3237	2718	1647	L38389	F65
4332	2718	1647	L38390	F65
4631	2198	1647	L38391	F50
2542	2198	1647	L38392	F50
2834	11463	1647	L38393	F64
2738	11461	1647	L38394	F53
3800	2718	1647	L38395	F65
2411	1470	1647	L38396	F32
4592	4122	1647	L38397	F50
4382	2718	1647	L38398	F65
4939	2718	1647	L38399	F65
4611	2718	1647	L38400	F65
3385	1957	1647	L38401	F41
3642	2718	1647	L38402	F65
2792	2718	1647	L38403	F65
3392	2718	1647	L38404	F65
4813	2768	1647	L38405	F61
2230	1957	1647	L38406	F41
3655	1893	1647	L38407	F68
3237	2718	1647	L38408	F65
4664	2768	1647	L38409	F61
3796	2718	1647	L38410	F65
4806	1957	1647	L38411	F41
1470	4833	1647	L38412	F32
4940	2066	1647	L38413	F15
2718	2792	1647	L38414	F65
2230	1957	1647	L38415	F41
1893	3655	1647	L38416	F68
2883	1957	1647	L38417	F41
3385	1957	1647	L38418	F41
4574	2718	1647	L38419	F65
3652	2718	1647	L38420	F65
4877	2768	1647	L38421	F61
2612	1957	1647	L38422	F41
4870	2198	1647	L38423	F50
2792	2718	1647	L38424	F65
2612	1957	1647	L38425	F41
4941	2768	1647	L38426	F61
3393	2718	1647	L38427	F65
2718	2792	1647	L38428	F65
4942	2768	1647	L38429	F61
4943	1957	1647	L38430	F41
3305	1957	1647	L38431	F41
2542	3655	1647	L38432	F68
4867	2198	1647	L38433	F50
4867	2541	1647	L38434	F50
3834	2198	1647	L38435	F50
3488	2834	1647	L38436	F64
4944	3493	1647	L38437	F50
3305	1957	1647	L38438	F41
2792	2718	1647	L38439	F65
1580	3385	1647	L38440	F35
2718	2792	1647	L38441	F65
4122	4592	1647	L38442	F50
4339	4889	1647	L38443	F69
4520	2506	1647	L38444	F53
4945	1580	1647	L38445	F35
2792	2718	1647	L38446	F65
4382	2718	1647	L38447	F65
4260	2132	1647	L38448	F47
4218	2738	1647	L38449	F53
4946	2718	1647	L38450	F65
1957	3305	1647	L38451	F41
4944	2198	1647	L38452	F50
3655	3646	1647	L38453	F68
2506	3423	1647	L38454	F73
2341	4867	1647	L38455	F56
2542	2198	1647	L38456	F50
3393	2718	1647	L38457	F65
4899	1957	1647	L38458	F41
2718	2792	1647	L38459	F65
4806	1957	1647	L38460	F41
4947	1957	1647	L38461	F41
2541	4291	1647	L38462	F50
3237	2718	1647	L38463	F65
4605	2718	1647	L38464	F65
4575	2506	1647	L38465	F53
4483	1957	1647	L38466	F41
4014	2066	1647	L38467	F15
4142	2066	1647	L38468	F15
4948	1957	1647	L38469	F41
2792	2718	1647	L38470	F65
1957	2612	1647	L38471	F41
2542	2768	1647	L38472	F61
3834	2198	1647	L38473	F50
1470	2327	1647	L38474	F32
4949	1957	1647	L38475	F41
4944	4012	1647	L38476	F50
2542	3655	1647	L38477	F68
4950	2181	1647	L38478	F45
4944	3493	1647	L38479	F50
4951	2198	1647	L38480	F50
2612	1957	1647	L38481	F41
2866	1957	1647	L38482	F41
3642	2718	1647	L38483	F65
4952	3655	1647	L38484	F68
3298	1957	1647	L38485	F41
4558	2181	1647	L38486	F45
4205	2506	1647	L38487	F53
4831	1957	1647	L38488	F41
2718	2792	1647	L38489	F65
3328	2198	1647	L38490	F50
1470	2327	1647	L38491	F32
3843	1957	1647	L38492	F41
3330	1957	1647	L38493	F41
1957	2922	1647	L38494	F67
4951	2198	1647	L38495	F50
2612	3655	1647	L38496	F68
1957	2612	1647	L38497	F41
2449	2768	1647	L38498	F61
4192	2198	1647	L38499	F50
2792	2718	1647	L38500	F65
4941	2768	1647	L38501	F61
4810	1957	1647	L38502	F41
4130	2768	1647	L38503	F61
4953	1957	1647	L38504	F41
3656	2066	1647	L38505	F15
2718	2792	1647	L38506	F65
4954	2132	1647	L38507	F47
3115	1957	1647	L38508	F41
4878	2198	1647	L38509	F50
3865	2740	1647	L38510	F58
1470	10734	1647	L38511	F32
4382	2718	1647	L38512	F65
2792	2718	1647	L38513	F65
2883	1957	1647	L38514	F41
4047	2768	1647	L38515	F61
4205	2506	1647	L38516	F53
4955	2718	1647	L38517	F65
2718	2792	1647	L38518	F65
4483	1957	1647	L38519	F41
4768	1957	1647	L38520	F41
3230	2198	1647	L38521	F50
4956	1957	1647	L38522	F41
3039	1957	1647	L38523	F41
2198	3167	1647	L38524	F50
3296	1957	1647	L38525	F41
3865	2740	1647	L38526	F58
4957	1957	1647	L38527	F41
2792	2718	1647	L38528	F65
2738	11464	1647	L38529	F53
4382	2718	1647	L38530	F65
3461	2198	1647	L38531	F50
4205	2506	1647	L38532	F53
3181	1957	1647	L38533	F41
4958	2198	1647	L38534	F50
4959	2768	1647	L38535	F61
4960	2198	1647	L38536	F50
4961	1957	1647	L38537	F41
2718	2792	1647	L38538	F65
4737	2718	1647	L38539	F65
4122	4592	1647	L38540	F50
2768	4248	1647	L38541	F61
4962	2198	1647	L38542	F50
4218	2506	1647	L38543	F53
2449	2768	1647	L38544	F61
2792	2718	1647	L38545	F65
4611	2718	1647	L38546	F65
2738	2506	1647	L38547	F53
2066	4940	1647	L38548	F15
3109	2506	1647	L38549	F53
3382	2768	1647	L38550	F70
4867	2768	1647	L38551	F61
4963	2768	1647	L38552	F61
4867	2768	1647	L38553	F61
3766	1957	1647	L38554	F41
4964	2768	1647	L38555	F61
3059	1957	1647	L38556	F41
4965	2198	1647	L38557	F50
3385	1957	1647	L38558	F41
4158	2718	1647	L38559	F65
4218	2738	1647	L38560	F53
4753	1957	1647	L38561	F41
4947	1957	1647	L38562	F41
2718	2792	1647	L38563	F65
3047	2566	1647	L38564	F15
2933	1470	1647	L38565	F32
4966	3676	1647	L38566	F15
4861	1470	1647	L38567	F32
3843	1957	1647	L38568	F41
4867	2541	1647	L38569	F50
4967	3676	1647	L38566	F15
3382	2768	1647	L38570	F70
4610	2768	1647	L38571	F61
4968	1470	1647	L38572	F32
2198	2542	1647	L38573	F50
3058	1957	1647	L38574	F41
4382	2718	1647	L38575	F65
2792	2718	1647	L38576	F65
2883	1957	1647	L38577	F41
4969	2066	1647	L38578	F15
4405	1957	1647	L38579	F41
3834	2198	1647	L38580	F50
4024	2718	1647	L38581	F65
4931	1957	1647	L38582	F41
2718	2792	1647	L38583	F65
4878	2198	1647	L38584	F50
2394	2612	1647	L38585	F59
4592	4122	1647	L38586	F50
4753	1957	1647	L38587	F41
2198	4291	1647	L38588	F50
1957	4947	1647	L38589	F41
4786	2066	1647	L38590	F15
4920	4575	1647	L38591	F53
4205	2506	1647	L38592	F53
4382	2718	1647	L38593	F65
2792	2718	1647	L38594	F65
1470	4273	1647	L38595	F32
4544	2718	1647	L38596	F65
3391	1957	1647	L38597	F41
3447	2181	1647	L38598	F45
4970	2718	1647	L38599	F65
2976	1470	1647	L38600	F32
4971	2768	1647	L38601	F61
2483	1957	1647	L38602	F41
4655	2718	1647	L38603	F65
4271	2768	1647	L38604	F61
4870	2198	1647	L38605	F50
4972	1470	1647	L38606	F32
2968	1957	1647	L38607	F41
2198	4886	1647	L38608	F50
2718	2792	1647	L38609	F65
3655	2612	1647	L38610	F68
1957	2883	1647	L38611	F41
4973	2198	1647	L38612	F50
4575	2768	1647	L38613	F61
3479	2718	1647	L38614	F65
2792	2718	1647	L38615	F65
4974	1470	1647	L38616	F32
4205	2506	1647	L38617	F53
3655	1893	1647	L38618	F68
2341	4575	1647	L38619	F53
3290	2718	1647	L38620	F65
2768	4886	1647	L38621	F61
2341	4867	1647	L38622	F56
2817	1957	1647	L38623	F41
4024	2718	1647	L38624	F65
2915	1957	1647	L38625	F41
3493	4944	1647	L38626	F50
3787	1470	1647	L38627	F32
2718	2792	1647	L38628	F65
4832	2229	1647	L38629	F57
2181	3447	1647	L38630	F45
4122	3378	1647	L38631	F50
3728	1957	1647	L38632	F41
1957	4953	1647	L38633	F41
2738	2506	1647	L38634	F53
2612	3655	1647	L38635	F68
4868	1957	1647	L38636	F41
4382	2718	1647	L38637	F65
3385	1957	1647	L38638	F41
4930	2066	1647	L38639	F15
4975	2738	1647	L38640	F53
2792	2718	1647	L38641	F65
3039	1957	1647	L38642	F41
4944	4012	1647	L38643	F50
4205	2506	1647	L38644	F53
2738	2506	1647	L38645	F53
4976	11350	1647	L38646	F50
3305	1957	1647	L38647	F41
4977	2738	1647	L38648	F53
4978	1957	1647	L38649	F41
2341	4867	1647	L38650	F56
3039	1957	1647	L38651	F41
2738	2506	1647	L38652	F53
3742	2506	1647	L38653	F53
3237	2718	1647	L38654	F65
4776	1470	1647	L38655	F32
2718	2792	1647	L38656	F65
4979	1470	1647	L38657	F32
2426	2181	1647	L38658	F45
4980	2198	1647	L38659	F50
2968	1957	1647	L38660	F41
4981	2718	1647	L38661	F65
2738	2506	1647	L38662	F53
4982	1580	1647	L38663	F35
3843	1957	1647	L38664	F41
1470	4861	1647	L38665	F32
1470	4979	1647	L38666	F32
3655	3787	1647	L38667	F68
4332	2718	1647	L38668	F65
2198	4867	1647	L38669	F50
3256	2718	1647	L38670	F65
4382	2718	1647	L38671	F65
2792	2718	1647	L38672	F65
3191	1957	1647	L38673	F41
3834	2198	1647	L38674	F50
4794	2198	1647	L38675	F50
4983	1957	1647	L38676	F41
3256	2718	1647	L38677	F65
4205	2506	1647	L38678	F53
4984	4575	1647	L38679	F53
4956	1957	1647	L38680	F41
4231	2718	1647	L38681	F65
3865	2740	1647	L38682	F58
3865	2198	1647	L38683	F50
2718	2792	1647	L38684	F65
3600	2718	1647	L38685	F65
4594	1957	1647	L38686	F41
2933	3655	1647	L38687	F68
4985	3655	1647	L38688	F68
2426	2181	1647	L38689	F45
4986	4339	1647	L38690	F69
2341	4575	1647	L38691	F53
2341	4575	1647	L38692	F56
2341	4575	1647	L38693	F56
2792	2718	1647	L38694	F65
4382	2718	1647	L38695	F65
4575	2506	1647	L38696	F53
3914	2066	1647	L38697	F15
4950	2181	1647	L38698	F45
4764	2718	1647	L38699	F65
2066	4940	1647	L38700	F15
2181	2426	1647	L38701	F45
2768	4248	1647	L38702	F61
2718	2792	1647	L38703	F65
4148	1957	1647	L38704	F41
4983	1957	1647	L38705	F41
4777	2768	1647	L38706	F61
3521	2198	1647	L38707	F50
4987	2198	1647	L38708	F50
2792	2718	1647	L38709	F65
4878	2198	1647	L38710	F50
4901	1957	1647	L38711	F41
3649	2566	1647	L38712	F15
2883	2541	1647	L38713	F50
3865	2198	1647	L38714	F50
4509	2612	1647	L38715	F50
4988	2506	1647	L38716	F53
2394	3385	1647	L38717	F59
2718	2792	1647	L38718	F65
4989	2718	1647	L38719	F65
4983	1957	1647	L38720	F41
2768	2542	1647	L38721	F61
4990	11465	1647	L38722	F30
4991	2718	1647	L38723	F65
1957	11466	1647	L38724	F41
4575	3435	1647	L38725	F53
4870	2198	1647	L38726	F50
4983	1957	1647	L38727	F41
3655	3149	1647	L38728	F68
3191	1957	1647	L38729	F41
2792	2718	1647	L38730	F65
4987	2198	1647	L38731	F50
4983	1957	1647	L38732	F41
4205	2506	1647	L38733	F53
4979	1470	1647	L38734	F32
3447	2181	1647	L38735	F45
2541	4867	1647	L38736	F50
4968	1470	1647	L38737	F32
2198	4867	1647	L38738	F50
2198	3834	1647	L38739	F50
2718	2792	1647	L38740	F65
4970	2718	1647	L38741	F65
3149	3655	1647	L38742	F68
1470	2316	1647	L38743	F32
4992	2506	1647	L38744	F53
2506	4867	1647	L38745	F53
4946	2718	1647	L38746	F65
3340	1580	1647	L38747	F35
4158	2718	1647	L38748	F65
4352	4993	1647	L38749	F80
3109	2506	1647	L38750	F53
4323	1957	1647	L38751	F41
4205	2506	1647	L38752	F53
2316	1470	1647	L38753	F32
3865	2198	1647	L38754	F50
4561	1957	1647	L38755	F41
3834	2198	1647	L38756	F50
4993	4352	1647	L38757	F80
4992	2506	1647	L38758	F53
2718	2792	1647	L38759	F65
3655	3646	1647	L38760	F68
4527	2768	1647	L38761	F61
4994	1470	1647	L38762	F32
4271	2768	1647	L38763	F61
4381	2341	1647	L38764	F56
1470	4861	1647	L38765	F32
2198	2612	1647	L38766	F50
2792	2718	1647	L38767	F65
4382	2718	1647	L38768	F65
3551	2506	1647	L38769	F53
1470	4968	1647	L38770	F32
4995	3493	1647	L38771	F50
2198	3865	1647	L38772	F50
2316	1470	1647	L38773	F32
4205	2506	1647	L38774	F53
3414	3549	1647	L38775	F72
4920	4575	1647	L38776	F53
3742	2506	1647	L38777	F53
4218	2506	1647	L38778	F53
2506	4867	1647	L38779	F53
1957	1600	1647	L38780	F41
1893	2132	1647	L38781	F47
2506	2822	1647	L38782	F53
3479	2718	1647	L38783	F65
2718	2792	1647	L38784	F65
3218	1957	1647	L38785	F41
4381	2506	1647	L38786	F53
2768	2449	1647	L38787	F61
4832	2229	1647	L38788	F57
4205	2506	1647	L38789	F53
4271	2768	1647	L38790	F61
3191	1957	1647	L38791	F41
2792	2718	1647	L38792	F65
4944	4867	1647	L38793	F50
4575	2506	1647	L38794	F53
4944	3493	1647	L38795	F50
2181	3447	1647	L38796	F45
3067	1957	1647	L38797	F41
4205	2506	1647	L38798	F53
1960	3655	1647	L38799	F68
3655	2542	1647	L38800	F68
3655	1893	1647	L38801	F68
2718	2792	1647	L38802	F65
3655	3646	1647	L38803	F68
3435	11467	1647	L38804	F53
1957	11468	1647	L38805	F41
2346	2132	1647	L38806	F47
3895	2066	1647	L38807	F15
4199	11310	1647	L38808	F53
2341	4876	1647	L38809	F56
2792	2718	1647	L38810	F65
4987	2198	1647	L38811	F50
4382	2718	1647	L38812	F65
2229	4387	1647	L38813	F57
3742	2506	1647	L38814	F53
2229	4832	1647	L38815	F57
4996	1957	1647	L38816	F41
4205	2506	1647	L38817	F53
2229	3417	1647	L38818	F57
4876	4575	1647	L38819	F53
3368	2566	1647	L38820	F15
2718	2792	1647	L38821	F65
2507	2506	1647	L38822	F53
2125	1957	1647	L38823	F41
1960	3655	1647	L38824	F68
3655	3149	1647	L38825	F68
4884	3655	1647	L38826	F68
3730	2506	1647	L38827	F53
4596	1957	1647	L38828	F41
1957	1600	1647	L38829	F41
3655	1893	1647	L38830	F68
4382	2718	1647	L38831	F65
2394	1893	1647	L38832	F59
3256	2718	1647	L38833	F65
2792	2718	1647	L38834	F65
4997	2768	1647	L38835	F61
4205	2506	1647	L38836	F53
2768	4886	1647	L38837	F61
4130	2768	1647	L38838	F61
3655	1893	1647	L38839	F68
4998	1957	1647	L38840	F41
3834	2198	1647	L38841	F50
4886	2768	1647	L38842	F61
4332	2718	1647	L38843	F65
3065	1470	1647	L38844	F32
3237	2718	1647	L38845	F65
2718	2792	1647	L38846	F65
4947	1957	1647	L38847	F41
4606	3655	1647	L38848	F68
3385	1580	1647	L38849	F35
1957	4039	1647	L38850	F41
2198	3865	1647	L38851	F50
4558	2181	1647	L38852	F45
3237	2718	1647	L38853	F65
1957	2125	1647	L38854	F41
2718	2792	1647	L38855	F65
4944	3493	1647	L38856	F50
3512	2229	1647	L38857	F57
3870	1957	1647	L38858	F41
4387	2229	1647	L38859	F57
4999	1957	1647	L38860	F41
2718	2792	1647	L38861	F65
4861	1470	1647	L38862	F32
5000	4575	1647	L38863	F53
4615	1470	1647	L38864	F32
5001	2768	1647	L38865	F61
1957	2394	1647	L38866	F59
4992	2506	1647	L38867	F53
2792	2718	1647	L38868	F65
2449	2768	1647	L38869	F61
4944	2198	1647	L38870	F50
5002	1957	1647	L38871	F41
4631	5003	1647	L38872	F50
4867	2506	1647	L38873	F53
3646	3655	1647	L38874	F68
4428	3655	1647	L38875	F68
2718	2792	1647	L38876	F65
5003	4631	1647	L38877	F50
3742	2506	1647	L38878	F53
4575	2506	1647	L38879	F53
4294	1957	1647	L38880	F41
2718	2792	1647	L38881	F65
2541	3865	1647	L38882	F50
3843	1957	1647	L38883	F41
4971	2768	1647	L38884	F61
2506	5709	1647	L38885	F53
5004	2718	1647	L38886	F65
2449	2768	1647	L38887	F61
4615	1470	1647	L38888	F32
3479	2718	1647	L38889	F65
4574	2718	1647	L38890	F65
2792	2718	1647	L38891	F65
2229	3512	1647	L38892	F57
4944	4867	1647	L38893	F50
2718	2792	1647	L38894	F65
3655	1893	1647	L38895	F68
4231	5257	1647	L38896	F65
4992	2506	1647	L38897	F53
2718	2792	1647	L38898	F65
4425	2718	1647	L38899	F65
4597	1957	1647	L38900	F41
2198	4867	1647	L38901	F50
3766	1957	1647	L38902	F41
5005	11469	1647	L38903	F50
3865	2198	1647	L38904	F50
3237	2718	1647	L38905	F65
4382	2718	1647	L38906	F65
2792	2718	1647	L38907	F65
4425	2718	1647	L38908	F65
2718	2792	1647	L38909	F65
3655	1893	1647	L38910	F68
1893	2132	1647	L38911	F47
4834	2506	1647	L38912	F53
4399	2718	1647	L38913	F65
5006	3834	1647	L38914	F50
2718	2792	1647	L38915	F65
4271	2768	1647	L38916	F61
2229	1957	1647	L38917	F57
2738	4835	1647	L38918	F53
3328	2198	1647	L38919	F50
2506	3730	1647	L38920	F53
1957	4357	1647	L38921	F41
4378	2768	1647	L38922	F61
4777	2768	1647	L38923	F61
3655	1893	1647	L38924	F68
4539	1957	1647	L38925	F41
4332	2718	1647	L38926	F65
3109	2506	1647	L38927	F53
2132	1893	1647	L38928	F47
3655	1893	1647	L38929	F68
4382	2718	1647	L38930	F65
3655	3340	1647	L38931	F68
3804	2718	1647	L38932	F65
4878	2198	1647	L38933	F50
5007	2740	1647	L38934	F58
5008	1957	1647	L38935	F41
4968	3655	1647	L38936	F68
4993	4352	1647	L38937	F80
2738	2506	1647	L38938	F53
2394	1893	1647	L38939	F59
2229	4750	1647	L38940	F57
1470	10465	1647	L38941	F32
3655	1893	1647	L38942	F68
3843	1957	1647	L38943	F41
4382	2718	1647	L38944	F65
2866	1957	1647	L38945	F41
3218	1957	1647	L38946	F41
3423	2506	1647	L38947	F53
3522	2506	1647	L38948	F53
5009	1957	1647	L38949	F41
2817	1957	1647	L38950	F41
1470	11470	1647	L38951	F32
3655	6927	1647	L38952	F68
1470	4508	1647	L38953	F32
2132	4257	1647	L38954	F47
3517	1957	1647	L38955	F41
4984	4575	1647	L38956	F53
5010	1957	1647	L38957	F41
2792	2718	1647	L38958	F65
3787	2132	1647	L38959	F47
3655	1893	1647	L38960	F68
4984	4575	1647	L38961	F53
5009	1957	1647	L38962	F41
4806	1957	1647	L38963	F41
5011	1957	1647	L38964	F41
3655	1893	1647	L38965	F68
3393	2718	1647	L38966	F65
3493	4122	1647	L38967	F50
1957	4733	1647	L38968	F41
3655	6927	1647	L38969	F68
3655	4968	1647	L38970	F68
4733	1957	1647	L38971	F41
3655	1893	1647	L38972	F68
1957	2394	1647	L38973	F41
3504	1957	1647	L38974	F41
3655	3646	1647	L38975	F68
2341	4575	NA	L38976	F56
2341	2506	NA	L38977	F56
2341	4575	NA	L38978	F56
4867	2341	NA	L38979	F56
4205	2506	1648	L38980	F53
3382	4575	1648	L38981	F53
2718	2792	1648	L38982	F65
2822	4575	1648	L38983	F53
3619	2066	1648	L38984	F15
3447	2181	1648	L38985	F45
1470	2132	1648	L38986	F32
3296	1957	1648	L38987	F41
2198	1957	1648	L38988	F50
4457	2181	1648	L38989	F45
2718	2792	1648	L38990	F65
5012	1957	1648	L38991	F41
4378	2768	1648	L38992	F61
4852	1580	1648	L38993	F35
3655	1893	1648	L38994	F68
4425	2718	1648	L38995	F65
3834	2198	1648	L38996	F50
3385	1957	1648	L38997	F41
4735	2506	1648	L38998	F53
2592	2506	1648	L38999	F53
1957	5347	1648	L39000	F41
1957	11471	1648	L39001	F41
2181	11472	1648	L39002	F45
4380	1957	1648	L39003	F41
1957	5202	1648	L39004	F41
4992	2506	1648	L39005	F53
3149	3655	1648	L39006	F68
4212	1470	1648	L39007	F32
2792	2718	1648	L39008	F65
4987	2198	1648	L39009	F50
4867	4944	1648	L39010	F50
4425	2718	1648	L39011	F65
5013	4575	1648	L39012	F53
2181	11472	1648	L39013	F45
2181	3447	1648	L39014	F45
3834	2198	1648	L39015	F50
4575	2506	1648	L39016	F53
5014	2075	1648	L39017	F53
2718	2792	1648	L39018	F65
2198	2612	1648	L39019	F50
3423	2506	1648	L39020	F73
3865	2198	1648	L39021	F50
4406	2181	1648	L39022	F45
2181	4406	1648	L39023	F45
3655	1893	1648	L39024	F68
5015	1470	1648	L39025	F32
1470	1580	1648	L39026	F32
1470	4723	1648	L39027	F32
4295	2768	1648	L39028	F61
4727	2198	1648	L39029	F50
5016	2768	1648	L39030	F61
3646	3655	1648	L39031	F68
3340	3655	1648	L39032	F68
4944	3493	1648	L39033	F50
4382	2718	1648	L39034	F65
3340	3655	1648	L39035	F68
2792	2718	1648	L39036	F65
4655	2718	1648	L39037	F65
2181	3447	1648	L39038	F45
1470	2920	1648	L39039	F32
3655	4968	1648	L39040	F68
4205	2506	1648	L39041	F53
2718	2792	1648	L39042	F65
4878	2198	1648	L39043	F50
5017	2768	1648	L39044	F61
4870	2198	1648	L39045	F50
1957	1893	1648	L39046	F41
4425	2718	1648	L39047	F65
3237	2718	1648	L39048	F65
4357	2922	1648	L39049	F67
4357	2922	1648	L39050	F67
4722	2506	1648	L39051	F53
5018	1957	1648	L39052	F41
1470	3385	1648	L39053	F32
3323	2768	1648	L39054	F61
4810	1957	1648	L39055	F41
2394	2966	1648	L39056	F59
4273	1470	1648	L39057	F32
4983	1957	1648	L39058	F41
2198	4867	1648	L39059	F50
5019	2718	1648	L39060	F65
4786	2066	1648	L39061	F15
2792	2718	1648	L39062	F65
4382	2718	1648	L39063	F65
4611	2718	1648	L39064	F65
2718	2792	1648	L39065	F65
4783	1957	1648	L39066	F41
4205	2506	1648	L39067	F53
3978	1957	1648	L39068	F41
4826	2718	1648	L39069	F65
4512	3625	1648	L39070	F65
4865	2066	1648	L39071	F15
3742	2506	1648	L39072	F53
2168	1470	1648	L39073	F32
5020	2768	1648	L39074	F61
4352	11350	1648	L39075	F80
3974	2718	1648	L39076	F65
2792	2718	1648	L39077	F65
3655	3646	1648	L39078	F68
4205	2506	1648	L39079	F53
2718	2792	1648	L39080	F65
1957	5018	1648	L39081	F41
3655	1893	1648	L39082	F68
1470	1580	1648	L39083	F35
4425	2718	1648	L39084	F65
3655	1893	1648	L39085	F68
2198	1957	1648	L39086	F74
1470	2168	1648	L39087	F32
3655	1893	1648	L39088	F68
5021	1957	1648	L39089	F41
2198	1957	1648	L39090	F74
3655	3149	1648	L39091	F68
2229	4387	1648	L39092	F57
2866	1957	1648	L39093	F41
3843	1957	1648	L39094	F41
3237	2718	1648	L39095	F65
5022	2198	1648	L39096	F50
1470	2933	1648	L39097	F32
1470	11159	1648	L39098	F32
4792	2198	1648	L39099	F50
4830	2718	1648	L39100	F65
4248	2768	1648	L39101	F61
5023	1957	1648	L39102	F41
3109	2506	1648	L39103	F53
3149	3655	1648	L39104	F68
3237	2718	1648	L39105	F65
2689	1957	1648	L39106	F41
4205	2506	1648	L39107	F53
4987	2198	1648	L39108	F50
2612	1957	1648	L39109	F41
2792	2718	1648	L39110	F65
4382	2718	1648	L39111	F65
2346	2132	1648	L39112	F47
3742	2506	1648	L39113	F53
4332	2718	1648	L39114	F65
2718	2792	1648	L39115	F65
4425	2718	1648	L39116	F65
2483	1957	1648	L39117	F41
1957	3305	1648	L39118	F41
4878	2198	1648	L39119	F50
2229	3680	1648	L39120	F57
3512	2229	1648	L39121	F57
5024	3655	1648	L39122	F68
3479	2718	1648	L39123	F65
3237	2718	1648	L39124	F65
4406	2181	1648	L39125	F45
3109	2506	1648	L39126	F53
3655	3149	1648	L39127	F68
1893	1957	1648	L39128	F41
1893	2198	1648	L39129	F50
2792	2718	1648	L39130	F65
5025	1470	1648	L39131	F32
5026	2198	1648	L39132	F50
1580	4798	1648	L39133	F35
2718	2792	1648	L39134	F65
3742	4902	1648	L39135	F53
5024	3655	1648	L39136	F68
3305	1957	1648	L39137	F41
1957	2612	1648	L39138	F74
4544	2718	1648	L39139	F65
1580	4896	1648	L39140	F35
2768	4867	1648	L39141	F61
3685	2768	1648	L39142	F61
4902	2506	1648	L39143	F53
3685	2768	1648	L39144	F61
2181	4406	1648	L39145	F45
4980	2198	1648	L39146	F50
4875	2506	1648	L39147	F53
2792	2718	1648	L39148	F65
4231	2718	1648	L39149	F65
4382	2718	1648	L39150	F65
4826	2718	1648	L39151	F65
2718	2792	1648	L39152	F65
3237	2718	1648	L39153	F65
1957	3305	1648	L39154	F41
3033	1957	1648	L39155	F41
5027	2198	1648	L39156	F50
4971	2768	1648	L39157	F61
2229	4832	1648	L39158	F57
5028	1470	1648	L39159	F32
2229	11066	1648	L39160	F57
3707	2768	1648	L39161	F61
5029	1957	1648	L39162	F41
2768	4248	1648	L39163	F61
3834	2198	1648	L39164	F50
1580	2344	1648	L39165	F35
1957	11334	1648	L39166	F41
2689	1957	1648	L39167	F41
2160	1957	1648	L39168	F41
1580	3340	1648	L39169	F35
4611	2718	1648	L39170	F65
4231	2718	1648	L39171	F65
2792	2718	1648	L39172	F65
4067	1957	1648	L39173	F41
